AccountNumber,MasterCustomerDetailsFlag,PrimaryAccountHolderFlag,Title,FirstName,MiddleInitial,LastName,NameSuffix,BusinessName,StreetAddress1,StreetAddress2,StreetAddress3,City,State,ZipCodePre,ZipCodeSuffix,DateOfBirth,DeathDate,PhoneNumber,EmailAddress,SSN,CommunicationPreference,Income,EmployerName,EmploymentDate,MemberStartDate,RelationshipCode,RaddonSegment,County,Region,Branch,CheckingFlag,CDFlag,MoneyMarketFlag,AutoLoanFlag,CreditCardFlag,PLFlag,HELOCFlag,HomeEquityLoanFlag,FirstMortgageFlag,StudentLoanFlag,OnlineBankingFlag,BillPayFlag,DebitCardFlag,NegShareWarning,BankruptcyWarning,DQWarning,BadAddressWarning,BadEmailWarning,ExcessiveFeesWarning,CreditScore1,CreditScoreDate1,CreditScore2,CreditScoreDate2,CreditScore3,CreditScoreDate3,CreditScore4,CreditScoreDate4,ProductAccountNumber,ProductType,Description,MonthlyPayment,DateOpened,Rate,TermType,TermInMonths,OriginalBalance,CurrentBalance,CCLimit,FlexFlag1,FlexFlag2,FlexFlag3,FlexFlag4,FlexFlag5,FlexFlag6,FlexFlag7,FlexFlag8,FlexFlag9,FlexFlag10,FlexChar1,FlexChar2,FlexChar3,FlexChar4,FlexNum1,FlexNum2,FlexNum3,FlexNum4,FlexDate1,FlexDate2,FlexDate3,FlexDate4,FlexMoney1,FlexMoney2,FlexMoney3,FlexMoney4,FlexRate1,FlexRate2,FlexRate3,FlexRate4
107204,1,1,Mrs.,Slade,G,Watts,,N Brager,Ap #437-9554 By St.,"P.O. Box 317, 2029 Envelope St.",361-5044 Good St.,Banchory,CO,39382,9062,9/4/2015,1/31/2013,,Waldein.Manufacturing@LitronicIndustries.com,509369274,email,128791,Co Cornhusker,39,7/8/1953,91,Middle Income Depositor,Brennan,James,Capitol Ave.,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,
107205,1,1,Mr.,Lamar,Q,Beard,II,Co Fernando,8986 Shamash Ave,641 Inc Rd.,7777 Cal Avenue,Rugby,AZ,1729,4261,5/14/1991,1/16/2012,,Inn@Hendricks.com,509425511,email,67769,Direct Inc,40,5/5/2013,70,Middle Income Depositor,Local,Norton,Capitol Ave.,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,
107206,1,1,Mr.,August,S,Baker,,Geo Gem,423-3923 Tech Rd.,Ap #961-326 Insurance Av.,225 Corporation St.,Juneau,OR,90000,8848,12/8/1965,6/9/2012,,Print@AbramsMusic&.org,509481748,email,23044,Inc Sather,33,3/18/2013,79,Fee Driven,P,Printers,Capitol Ave.,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
107207,1,1,Mrs.,Baker,N,Gardner,Sr.,Kahler Karen,"P.O. Box 628, 889 Pexco Ave",Ap #197-1486 & Rd.,"P.O. Box 117, 6361 Belton Road",Turriff,IA,20041,1095,2/2/1983,5/21/2012,,Homes@City.org,509537985,email,174050,James Esq,48,7/21/2012,81,Upscale,Pacific,Arthur,Capitol Ave.,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,
107208,1,1,Ms.,Damian,S,Pace,Jr.,Pepsi Cola,9211 C Avenue,Ap #937-5588 D St.,7697 Mars Av.,Cannock,ME,70425,5476,2/10/1955,11/9/2012,,Pacific@Reider.co.uk,509594222,email,78602,Corporation Crain,49,3/5/1981,26,Middle Income Depositor,Esq,Md,Capitol Ave.,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,
107209,1,1,Miss,Alexander,O,Hooper,II,& Paint,Ap #437-543 Mills Avenue,"P.O. Box 313, 2589 Products Av.",314-3110 Rentals St.,Gloucester,FL,56579,2481,7/11/2022,7/1/2012,,Enviro@Stationers.ca,509650459,email,157648,Inc Dennis,1,3/24/1953,28,Upscale,Chris,I,Capitol Ave.,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,
107210,1,1,Ms.,Owen,S,Roman,III,Storage Lutz,7303 Reserve St.,457-6836 Corporation Rd.,Ap #559-3491 Esq Ave,Wells,WI,72737,6717,8/29/2024,8/9/2011,,At.Law.Pa@CorpPacific.co.uk,509706696,email,219692,Chris C,25,3/29/1983,54,Upscale,Recreation,Esq,Capitol Ave.,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
107211,1,1,,Nolan,Q,Roberts,Jr.,David L,Ap #317-7587 D St.,3721 Square Rd.,"P.O. Box 431, 6647 Elwood Ave",Nashville,CA,14840,7829,11/7/1938,2/13/2013,,Port.Brownsville@CountryClub.net,509762933,email,151850,Law Pa,13,11/23/1999,92,Upscale,Ltd,Inc,Capitol Ave.,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,
107212,1,1,Ms.,Herman,V,Sparks,Sr.,Stationers Inc,Ap #738-1659 Emanuel Rd.,626-9869 Healthcare Street,4951 Ronald St.,East Kilbride,NV,44143,5646,10/30/1958,9/13/2011,,Acra.Aerospace@A.com,509819170,email,88389,Shamash &,10,11/19/1964,18,Middle Income Depositor,Esq,Boykin,Capitol Ave.,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,
107213,1,1,Mr.,Cruz,E,Wilkerson,Jr.,Inc Roberts,1387 Engineers St.,"P.O. Box 592, 8162 Rcf Avenue",Ap #583-9742 Inn Ave,Huntington,LA,85301,5093,6/26/1962,12/13/2011,,I@HamiltonCorpSwanson.co.uk,509875407,email,100897,& Co,12,10/11/1991,93,Middle Income Depositor,Reed,&,Capitol Ave.,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,
107214,1,1,Mr.,Lewis,E,Langley,III,R Md,3667 C Ave,"P.O. Box 871, 6561 Technology Avenue","P.O. Box 240, 989 Inc Av.",Newark,AK,61095,5457,4/22/1938,7/21/2011,,William@ShoeRpr.edu,509931644,email,122971,Willamette Hobbies,22,9/25/1977,48,Middle Income Depositor,Corp,Jiffy,Capitol Ave.,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,
107215,1,1,Mr.,Kirk,L,Holloway,Sr.,South Inc,Ap #326-8232 Management Road,"P.O. Box 366, 5946 Oil Road",3367 Esq St.,Durham,ND,38110,8674,7/9/1976,9/5/2012,,Co@Village.edu,509987881,email,79489,E Henderson,34,6/22/2000,31,Middle Income Depositor,Craft,S,Capitol Ave.,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
107216,1,1,Ms.,Bruce,F,Holman,,Tec Inc,5053 Stationers Av.,Ap #997-4578 Bank Av.,4064 W Road,Middelkerke,NE,9353,9926,9/22/1968,5/4/2013,,Iii.Saint@AllShopUtility.edu,510044118,email,147757,Steindel Carl,27,8/19/2000,20,Middle Market,Repair,Inc,Capitol Ave.,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,
107217,1,1,Miss,Baxter,W,Whitaker,,G Esq,Ap #616-3052 Studio Av.,"P.O. Box 795, 1896 Sensor Rd.",Ap #622-9938 Santa Av.,Newtonmore,VA,34948,3856,9/12/1966,10/21/2011,,Inc.Lust@Bernard.ca,510100355,email,107058,Mus Wegner,5,9/4/1963,25,Credit Driven,D,Reider,Capitol Ave.,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,
107218,1,1,Mr.,Dante,C,Long,II,Jr Buckeye,426-9266 Pa Av.,"P.O. Box 600, 2824 Infusion Avenue",551-4850 Century Av.,Louth,LA,40347,9015,7/9/1937,8/9/2011,,Centerville@CountryClubAmericold.ca,510156592,email,21477,C &,39,1/25/1994,20,Low Income Depositor,Waste,C,Capitol Ave.,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,
107219,1,1,Mr.,Wade,E,Lucas,Sr.,Robert H,670-8264 Co Rd.,842-8950 Darling Rd.,"P.O. Box 984, 9791 Builders Avenue",Bellevue,NC,4252,2499,2/7/1992,2/27/2013,,&.Assocs.Bush@SystemsIncInterwest.edu,510212829,email,69738,Valley Massotherapy,31,1/14/2001,35,Middle Market,Esq,Filter,Capitol Ave.,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
107220,1,1,Miss,Ferdinand,G,Malone,II,Johnson Steritek,4942 Libowitz Av.,295-4854 Products Road,6316 Sunnyvale Avenue,Davenport,TX,78410,7487,10/8/2024,5/25/2013,,Inc.Jacobs@EsqLeagueOf.net,510269066,email,210907,Systems Inc,15,3/24/1951,91,Upscale,Yoshida,Penney,Capitol Ave.,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,
107221,1,1,Miss,Hop,A,Holt,Jr.,Appraisal Co,910-1591 M Rd.,"P.O. Box 381, 3161 Reserve Rd.",405-7002 Esq Road,Cumbernauld,ID,32443,2669,4/8/1931,2/11/2012,,Ridley.Ridley.&@ActionNursing.co.uk,510325303,email,223602,S &,45,11/9/2000,50,Upscale,Escrow,&,Capitol Ave.,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
107222,1,1,Ms.,Noble,R,Mcbride,II,Inc Precision,2362 & Road,"P.O. Box 451, 884 Esq Rd.",9890 Inc Rd.,Zeist,NY,61944,7111,2/4/1967,10/2/2012,,Hughes@&.ca,510381540,email,78245,Photo/graphics Inc,41,6/21/1985,42,Middle Market,Cert,Of,Capitol Ave.,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,
107223,1,1,Mrs.,Dorian,X,Vega,Jr.,Precision Steel,"P.O. Box 817, 9779 Woodside Rd.",Ap #391-115 Group Avenue,Ap #634-8777 Co Av.,Talgarth,MO,75259,237,11/25/2003,11/10/2012,,Inc.E@Electric.edu,510437777,email,8573,Wernsing Plumbing,32,2/27/1955,57,Low Income Depositor,Vermont,Oliver,Capitol Ave.,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,
107224,1,1,Mrs.,Wayne,P,Banks,Jr.,Awards Quik,251-7930 Lunt St.,"P.O. Box 246, 9375 Graphics Ave",857-4694 Dyer St.,Bellevue,ME,39569,7307,3/27/2001,2/24/2012,,D.Esq.League@Woodland.ca,510494014,email,139685,Ridley Ridley,46,12/20/1986,21,Middle Income Depositor,Norwalk,Sandwich,Capitol Ave.,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,
107225,1,1,Ms.,Ahmed,G,Mack,Jr.,L Esq,240-3905 Casebolt Street,749-190 Americold Av.,Ap #192-2630 Cmptg Ave,Caernarfon,HI,67884,9408,7/7/1964,7/5/2013,,Co@CareyFilterWhite.edu,510550251,email,200045,Glen Burnie,7,7/4/1984,14,Upscale,Red,Northbrook,Capitol Ave.,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,
107226,1,1,Mr.,Xavier,L,Davis,,Tile City,446-2890 Kathleen St.,7944 Coldwell Avenue,"P.O. Box 945, 5210 Edwards Ave",Northumberland,ND,39714,4424,6/21/1995,12/12/2011,,Newood.R.A@Craft.net,510606488,email,78558,Pk &,21,5/7/1959,50,Middle Income Depositor,R,Esq,Capitol Ave.,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
107227,1,1,Mrs.,Baker,Y,Cameron,Sr.,Glass &,4833 Brickman Avenue,1659 Of Av.,5563 Esq Street,Portsmouth,KS,7265,5888,2/7/1976,8/15/2012,,Kintech@CrawfordAirlifter.edu,510662725,email,85261,Buckeye Reserve,35,3/19/1973,27,Middle Income Depositor,Shipley,Amgen,Capitol Ave.,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,
107228,1,1,,Declan,M,Crane,II,Loftus Daniel,650-9412 John Ave,Ap #220-9324 Aaron Av.,Ap #222-2775 American Av.,Waalwijk,ME,72687,7241,6/24/1986,7/21/2012,,Co.Inc@SouthInc.ca,510718962,email,224927,Bickel Daniel,8,11/3/2008,62,Upscale,Mail,Pa,Capitol Ave.,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,
107229,1,1,Miss,Lionel,N,Aguilar,,Stephen E,406-6427 United Rd.,Ap #556-7155 Arthur Avenue,"P.O. Box 640, 4576 Sheraton Av.",Dieppe,WV,26728,52,12/8/1945,3/23/2013,,Point.Whol.Gr@Benson.org,510775199,email,12888,Outlet First,15,6/14/1956,33,Low Income Depositor,Esq,Bureau,Capitol Ave.,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,
107230,1,1,Miss,Tad,D,Heath,Sr.,Office Williams,Ap #645-2323 Pc St.,2826 Co St.,7240 Gen St.,Warminster,WV,20783,7094,8/11/1943,10/26/2011,,Inc.Medlin.Charles@RDPlayman.org,510831436,email,209973,Inc Kpff,24,5/11/1956,23,Upscale,Copycat,Sorrento,Capitol Ave.,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
107231,1,1,Mrs.,Abdul,M,Chan,II,& Assocs,Ap #380-2394 M Rd.,711-5638 John Street,7748 Meijer Rd.,Waterbury,MA,78763,1982,11/27/2014,5/28/2012,,Technologies.Corp@Inc.org,510887673,email,150020,Div Of,44,8/28/1999,27,Upscale,Ltd,&,Capitol Ave.,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,
107232,1,1,Mrs.,Elmo,R,Mckenzie,,Cpa C,"P.O. Box 967, 7383 Esq Av.",Ap #287-4940 J Rd.,608-6881 A Avenue,Whitehorse ,NM,39676,9000,12/27/1947,11/16/2012,,Storage@ValleyMassotherapyBeatty.com,510943910,email,129924,Esq Budgetel,4,3/25/1982,84,Middle Income Depositor,Nurses,Protection,Capitol Ave.,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,
107233,1,1,,Xavier,Y,Nelson,II,Corporation Good,5696 Gallery Ave,8350 Village Rd.,5829 Inc Road,Manchester,UT,95390,3891,11/10/1958,10/7/2011,,River.City@PCSystems.ca,511000147,email,228293,Public Accts,20,10/12/1995,79,Upscale,Trust,George,Capitol Ave.,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,
107234,1,1,Mr.,Kamal,N,Lott,II,Mail Boxes,"P.O. Box 912, 1852 Pamela Rd.",Ap #281-8750 Pip Avenue,7689 Printing Rd.,Rochester,CA,7789,2088,9/22/1948,12/17/2012,,Lutz.Cichy.Selig@Of.org,511056384,email,72153,Collins Joseph,18,3/29/1969,83,Middle Market,Tax,Dillon,Capitol Ave.,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,
107235,1,1,Mrs.,Chandler,P,Velez,Jr.,Inc Wernsing,607 Lowe St.,534-5963 & St.,"P.O. Box 503, 2428 Roche Street",Menai Bridge,NH,16280,1131,7/20/1971,2/25/2012,,Agency.Center.For@KatherineAEsq.ca,511112621,email,33760,Geoffrey Esq,29,7/3/1986,93,Fee Driven,Everngam,Teacher,Capitol Ave.,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,
107236,1,1,Mr.,Melvin,H,Burris,Jr.,Corp Essc,"P.O. Box 931, 7208 Carterville Road","P.O. Box 327, 5121 Esq Avenue",Ap #188-8523 Analysts Road,Gary,IL,59535,7017,12/3/1967,9/3/2011,,D.Esq.American@Monsanto.co.uk,511168858,email,153282,Kim Peacock,20,9/21/1992,14,Upscale,Supply,Esq,Capitol Ave.,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,
107237,1,1,,Wang,K,Barnes,Jr.,Monterey Peninsula,"P.O. Box 247, 6885 Corp Rd.",6038 Brown Road,"P.O. Box 328, 1139 Group St.",Victoria,AK,9481,4486,5/1/1943,4/13/2012,,Rolfe.F@D.org,511225095,email,116516,Container Corporation,46,3/25/2008,56,Middle Income Depositor,20,Enviro,Capitol Ave.,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,
107238,1,1,Miss,Connor,M,Holder,II,Co Oregon,Ap #161-5018 Co St.,9115 Systems Street,Ap #820-6884 Francis Avenue,Tiverton,MN,51595,1510,2/22/1998,11/4/2011,,Esq.Jd.Edwards@&Envelope.ca,511281332,email,135941,Check Inc,46,2/26/1968,90,Credit Driven,Co,Esq,Capitol Ave.,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,
107239,1,1,Mr.,Edward,R,Walsh,III,Telephone Systems,5846 Heating Road,"P.O. Box 950, 2710 Swanson St.",Ap #363-4327 Corp Avenue,Annapolis,AZ,62935,4709,7/6/2003,5/5/2012,,Country@AnchorGraphicsInc.com,511337569,email,62089,& Sons,21,11/7/1988,44,Middle Market,Donald,Woodland,Capitol Ave.,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,
107240,1,1,,Demetrius,V,Giles,III,Esq Blvd,4772 Howard Street,"P.O. Box 256, 1581 Co Ave",Ap #869-2962 Affrs Rd.,Louth,ID,68540,3666,8/17/1994,6/1/2013,,Landing.Rv.Pk@BreenTruckingDennis.com,511393806,email,240727,Meijer Associates,49,1/6/1965,96,Upscale,Homes,Stanley,Capitol Ave.,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,
107241,1,1,Mrs.,Hammett,X,Ray,,Muller Drugs,Ap #360-5904 Inc Rd.,621-735 W St.,Ap #120-7334 Inc Ave,Hemel Hempstead,NM,77613,2815,4/23/1980,7/11/2013,,Corporation.Womens@EsqUrsoNatale.co.uk,511450043,email,142507,Inc Apartment,46,8/22/1981,28,Middle Market,R,Port,Capitol Ave.,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,
107242,1,1,Mrs.,Upton,V,Rosario,,Systems Inc,"P.O. Box 826, 6746 Esq Av.",726-7306 & St.,"P.O. Box 817, 4441 Church Rd.",Blaenau Ffestiniog,OK,98583,3817,9/6/2021,9/11/2011,,Union@Inc.org,511506280,email,92935,Mining &,2,12/9/1986,5,Middle Income Depositor,Filter,Jr,Capitol Ave.,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,
107243,1,1,Mrs.,Zachary,H,Fitzgerald,,Products Inc,2549 Catv Rd.,831-7599 Inn Ave,7738 Star Av.,Cincinnati,NH,95101,1,6/6/1967,6/17/2012,,Esq@Plumbing&Heating.com,511562517,email,51664,Cpa Steindel,33,5/29/1956,26,Middle Income Depositor,Services,Peninsula,Capitol Ave.,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,
107244,1,1,,Ryan,V,Bush,,C Esq,6351 Marwick St.,1321 Md St.,Ap #528-1427 Sonos Street,Worcester,IL,94478,7482,5/5/2013,9/26/2012,,Action.Remediation@Mini.edu,511618754,email,184394,Pacific Seating,5,3/31/2011,51,Upscale,Norton,Systems,Capitol Ave.,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,
107245,1,1,Miss,Kareem,A,Stark,II,Dynamics Group,"P.O. Box 521, 7494 Donohue Rd.",893-1927 Associates Avenue,Ap #165-5484 Spectrum Road,Kinross,PA,69102,6961,10/12/2021,4/26/2012,,Building@At.com,511674991,email,106547,Letterguide Co,7,2/3/1964,79,Credit Driven,Inc,Inc,Capitol Ave.,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,
107246,1,1,Miss,Gannon,V,Cross,Sr.,Beringhause Sea,1238 Esq Ave,"P.O. Box 477, 9749 Slant Av.",4055 Esq Av.,Malvern,MO,49277,4079,2/13/1994,3/19/2013,,H.Central@&PrintHostetler.ca,511731228,email,155980,Kim Peacock,26,4/1/1959,46,Upscale,Ronald,Odonoghue,Capitol Ave.,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
107247,1,1,,Malik,H,Arnold,III,Eisenberg &,"P.O. Box 577, 8449 Thomas St.",Ap #647-8627 Products Ave,257-5313 & Ave,Aurora,CA,61013,813,8/8/1997,9/22/2011,,C.James@EsqSouthern.org,511787465,email,116390,O R,4,12/3/1997,15,Middle Market,Chevrolet,Martinique,Capitol Ave.,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
107248,1,1,Mrs.,Chadwick,T,Brewer,II,Co Saunders,Ap #810-2066 Nursing Avenue,729 Quik Road,514-2711 Janet Ave,Tulsa,ME,84240,9769,4/10/1986,5/6/2012,,Catholic.University.Of@MonsantoChemical.edu,511843702,email,238182,Constrctn &,38,12/2/1969,78,Upscale,California,Plumbing,Capitol Ave.,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,
107249,1,1,Miss,Matthew,B,Wells,,Fischer William,3507 Fischer Rd.,438-9547 Continental Avenue,"P.O. Box 794, 5792 Esq Av.",Linton,NC,18136,354,11/8/2000,10/22/2011,,Brush@Inc.edu,511899939,email,235964,Pro Pest,22,7/5/1982,98,Upscale,William,C,Capitol Ave.,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
107250,1,1,Ms.,Wylie,F,Perez,Sr.,& Crawford,212-7496 Office Avenue,398-4230 Esq Street,Ap #361-5126 A Avenue,Canberra,WY,72390,5644,5/12/2001,6/10/2013,,Burring@AEsqHarris.co.uk,511956176,email,74658,Machining Russell,34,8/28/1958,25,Credit Driven,Anchor,Inc,Capitol Ave.,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
107251,1,1,Mr.,Jeremy,X,Crawford,III,Die Co,3313 Droz St.,100-8666 Fire Rd.,825-6358 Teamsters Street,Watertown,IN,27674,7672,5/4/1940,6/1/2013,,Inc.Murtha.Thomas@True.co.uk,512012413,email,248584,Inc Recreation,19,1/3/1967,70,Upscale,Metri,Andow,Capitol Ave.,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
107252,1,1,Mr.,Joseph,C,Allen,Jr.,Teleflex Inc,9830 Pk Ave,Ap #956-9727 River Road,444-9939 Russell Ave,Aurora,KS,31732,9867,11/15/1959,4/5/2013,,Wegner.Tim@WilliamJEsq.org,512068650,email,234140,Resort Center,7,7/29/1960,10,Upscale,&,D,Capitol Ave.,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,
